"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"45-54 years"	"45-54"	"Male"	"M"	44	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-64 years"	"55-64"	"Female"	"F"	17	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"55-64 years"	"55-64"	"Male"	"M"	33	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Feb., 2020"	"2020/02"	"65-74 years"	"65-74"	"Male"	"M"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"35-44 years"	"35-44"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"35-44 years"	"35-44"	"Male"	"M"	39	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"45-54 years"	"45-54"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"45-54 years"	"45-54"	"Male"	"M"	48	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"55-64 years"	"55-64"	"Female"	"F"	22	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"55-64 years"	"55-64"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Mar., 2020"	"2020/03"	"65-74 years"	"65-74"	"Male"	"M"	17	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"35-44 years"	"35-44"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"35-44 years"	"35-44"	"Male"	"M"	50	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"45-54 years"	"45-54"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"45-54 years"	"45-54"	"Male"	"M"	48	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"55-64 years"	"55-64"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"55-64 years"	"55-64"	"Male"	"M"	47	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Apr., 2020"	"2020/04"	"65-74 years"	"65-74"	"Male"	"M"	19	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"35-44 years"	"35-44"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"35-44 years"	"35-44"	"Male"	"M"	39	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"45-54 years"	"45-54"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"45-54 years"	"45-54"	"Male"	"M"	57	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"55-64 years"	"55-64"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"55-64 years"	"55-64"	"Male"	"M"	47	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"May, 2020"	"2020/05"	"65-74 years"	"65-74"	"Male"	"M"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"35-44 years"	"35-44"	"Female"	"F"	20	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"35-44 years"	"35-44"	"Male"	"M"	37	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"45-54 years"	"45-54"	"Female"	"F"	24	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"45-54 years"	"45-54"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"55-64 years"	"55-64"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"55-64 years"	"55-64"	"Male"	"M"	43	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Jun., 2020"	"2020/06"	"65-74 years"	"65-74"	"Male"	"M"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"35-44 years"	"35-44"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"35-44 years"	"35-44"	"Male"	"M"	34	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"45-54 years"	"45-54"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"45-54 years"	"45-54"	"Male"	"M"	52	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"55-64 years"	"55-64"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"55-64 years"	"55-64"	"Male"	"M"	49	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Jul., 2020"	"2020/07"	"65-74 years"	"65-74"	"Male"	"M"	10	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"35-44 years"	"35-44"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"35-44 years"	"35-44"	"Male"	"M"	39	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"45-54 years"	"45-54"	"Female"	"F"	22	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"45-54 years"	"45-54"	"Male"	"M"	43	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"55-64 years"	"55-64"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"55-64 years"	"55-64"	"Male"	"M"	43	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Aug., 2020"	"2020/08"	"65-74 years"	"65-74"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"35-44 years"	"35-44"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"35-44 years"	"35-44"	"Male"	"M"	33	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"45-54 years"	"45-54"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"45-54 years"	"45-54"	"Male"	"M"	42	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"55-64 years"	"55-64"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"55-64 years"	"55-64"	"Male"	"M"	33	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Sep., 2020"	"2020/09"	"65-74 years"	"65-74"	"Male"	"M"	12	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"35-44 years"	"35-44"	"Male"	"M"	40	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"45-54 years"	"45-54"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"45-54 years"	"45-54"	"Male"	"M"	39	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"55-64 years"	"55-64"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"55-64 years"	"55-64"	"Male"	"M"	43	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Oct., 2020"	"2020/10"	"65-74 years"	"65-74"	"Male"	"M"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"35-44 years"	"35-44"	"Male"	"M"	52	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"45-54 years"	"45-54"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"45-54 years"	"45-54"	"Male"	"M"	50	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"55-64 years"	"55-64"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"55-64 years"	"55-64"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Nov., 2020"	"2020/11"	"65-74 years"	"65-74"	"Male"	"M"	16	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"35-44 years"	"35-44"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"35-44 years"	"35-44"	"Male"	"M"	50	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"45-54 years"	"45-54"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"45-54 years"	"45-54"	"Male"	"M"	67	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"55-64 years"	"55-64"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"55-64 years"	"55-64"	"Male"	"M"	63	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2020"	"2020"	"Dec., 2020"	"2020/12"	"65-74 years"	"65-74"	"Male"	"M"	15	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"35-44 years"	"35-44"	"Female"	"F"	18	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"35-44 years"	"35-44"	"Male"	"M"	57	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"45-54 years"	"45-54"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"45-54 years"	"45-54"	"Male"	"M"	53	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"55-64 years"	"55-64"	"Female"	"F"	17	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"55-64 years"	"55-64"	"Male"	"M"	56	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Jan., 2021"	"2021/01"	"65-74 years"	"65-74"	"Male"	"M"	20	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"35-44 years"	"35-44"	"Female"	"F"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"35-44 years"	"35-44"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"45-54 years"	"45-54"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"45-54 years"	"45-54"	"Male"	"M"	47	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"55-64 years"	"55-64"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"55-64 years"	"55-64"	"Male"	"M"	44	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Feb., 2021"	"2021/02"	"65-74 years"	"65-74"	"Male"	"M"	19	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"35-44 years"	"35-44"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"35-44 years"	"35-44"	"Male"	"M"	30	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"45-54 years"	"45-54"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"45-54 years"	"45-54"	"Male"	"M"	53	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"55-64 years"	"55-64"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"55-64 years"	"55-64"	"Male"	"M"	49	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Mar., 2021"	"2021/03"	"65-74 years"	"65-74"	"Male"	"M"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"35-44 years"	"35-44"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"35-44 years"	"35-44"	"Male"	"M"	43	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"45-54 years"	"45-54"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"45-54 years"	"45-54"	"Male"	"M"	45	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"55-64 years"	"55-64"	"Female"	"F"	16	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"55-64 years"	"55-64"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Apr., 2021"	"2021/04"	"65-74 years"	"65-74"	"Male"	"M"	15	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"35-44 years"	"35-44"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"35-44 years"	"35-44"	"Male"	"M"	35	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"45-54 years"	"45-54"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"45-54 years"	"45-54"	"Male"	"M"	55	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"55-64 years"	"55-64"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"55-64 years"	"55-64"	"Male"	"M"	44	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"May, 2021"	"2021/05"	"65-74 years"	"65-74"	"Male"	"M"	17	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"35-44 years"	"35-44"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"35-44 years"	"35-44"	"Male"	"M"	28	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"45-54 years"	"45-54"	"Female"	"F"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"45-54 years"	"45-54"	"Male"	"M"	36	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"55-64 years"	"55-64"	"Female"	"F"	24	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"55-64 years"	"55-64"	"Male"	"M"	35	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Jun., 2021"	"2021/06"	"65-74 years"	"65-74"	"Male"	"M"	16	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"35-44 years"	"35-44"	"Female"	"F"	19	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"35-44 years"	"35-44"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"45-54 years"	"45-54"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"45-54 years"	"45-54"	"Male"	"M"	47	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"55-64 years"	"55-64"	"Female"	"F"	17	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"55-64 years"	"55-64"	"Male"	"M"	29	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Jul., 2021"	"2021/07"	"65-74 years"	"65-74"	"Male"	"M"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"35-44 years"	"35-44"	"Female"	"F"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"35-44 years"	"35-44"	"Male"	"M"	28	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"45-54 years"	"45-54"	"Female"	"F"	20	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"45-54 years"	"45-54"	"Male"	"M"	42	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"55-64 years"	"55-64"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"55-64 years"	"55-64"	"Male"	"M"	36	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Aug., 2021"	"2021/08"	"65-74 years"	"65-74"	"Male"	"M"	14	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"35-44 years"	"35-44"	"Female"	"F"	11	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"35-44 years"	"35-44"	"Male"	"M"	31	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"45-54 years"	"45-54"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"45-54 years"	"45-54"	"Male"	"M"	30	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"55-64 years"	"55-64"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"55-64 years"	"55-64"	"Male"	"M"	24	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Sep., 2021"	"2021/09"	"65-74 years"	"65-74"	"Male"	"M"	21	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"35-44 years"	"35-44"	"Male"	"M"	34	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"45-54 years"	"45-54"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"45-54 years"	"45-54"	"Male"	"M"	34	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"55-64 years"	"55-64"	"Female"	"F"	20	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"55-64 years"	"55-64"	"Male"	"M"	48	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Oct., 2021"	"2021/10"	"65-74 years"	"65-74"	"Male"	"M"	13	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"35-44 years"	"35-44"	"Male"	"M"	39	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"45-54 years"	"45-54"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"45-54 years"	"45-54"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"55-64 years"	"55-64"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"55-64 years"	"55-64"	"Male"	"M"	46	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Nov., 2021"	"2021/11"	"65-74 years"	"65-74"	"Male"	"M"	18	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"35-44 years"	"35-44"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"35-44 years"	"35-44"	"Male"	"M"	48	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"45-54 years"	"45-54"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"45-54 years"	"45-54"	"Male"	"M"	58	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"55-64 years"	"55-64"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"55-64 years"	"55-64"	"Male"	"M"	50	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2021"	"2021"	"Dec., 2021"	"2021/12"	"65-74 years"	"65-74"	"Male"	"M"	10	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"35-44 years"	"35-44"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"35-44 years"	"35-44"	"Male"	"M"	46	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"45-54 years"	"45-54"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"45-54 years"	"45-54"	"Male"	"M"	63	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"55-64 years"	"55-64"	"Female"	"F"	22	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"55-64 years"	"55-64"	"Male"	"M"	55	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2022"	"2022"	"Jan., 2022"	"2022/01"	"65-74 years"	"65-74"	"Male"	"M"	22	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"35-44 years"	"35-44"	"Female"	"F"	12	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"35-44 years"	"35-44"	"Male"	"M"	40	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"45-54 years"	"45-54"	"Female"	"F"	17	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"45-54 years"	"45-54"	"Male"	"M"	42	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"55-64 years"	"55-64"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"55-64 years"	"55-64"	"Male"	"M"	37	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2022"	"2022"	"Feb., 2022"	"2022/02"	"65-74 years"	"65-74"	"Male"	"M"	16	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"35-44 years"	"35-44"	"Male"	"M"	45	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"45-54 years"	"45-54"	"Female"	"F"	15	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"45-54 years"	"45-54"	"Male"	"M"	37	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"55-64 years"	"55-64"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"55-64 years"	"55-64"	"Male"	"M"	41	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2022"	"2022"	"Mar., 2022"	"2022/03"	"65-74 years"	"65-74"	"Male"	"M"	10	Not Applicable	Not Applicable
