"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2021"	"2021"	"Female"	"F"	"Michigan"	"26"	186	5070232	3.6685
	"2021"	"2021"	"Female"	"F"	"Minnesota"	"27"	154	2846977	5.4092
	"2021"	"2021"	"Female"	"F"	"Mississippi"	"28"	24	1514629	1.5845
	"2021"	"2021"	"Female"	"F"	"Missouri"	"29"	104	3123522	3.3296
	"2021"	"2021"	"Female"	"F"	"Montana"	"30"	45	545001	8.2569
	"2021"	"2021"	"Female"	"F"	"Nebraska"	"31"	43	976900	4.4017
	"2021"	"2021"	"Female"	"F"	"Nevada"	"32"	106	1559894	6.7953
	"2021"	"2021"	"Female"	"F"	"New Hampshire"	"33"	33	695860	4.7423
	"2021"	"2021"	"Female"	"F"	"New Jersey"	"34"	86	4705188	1.8278
	"2021"	"2021"	"Female"	"F"	"New Mexico"	"35"	136	1063180	12.7918
	"2021"	"2021"	"Female"	"F"	"New York"	"36"	186	10140611	1.8342
	"2021"	"2021"	"Female"	"F"	"North Carolina"	"37"	144	5394907	2.6692
	"2021"	"2021"	"Female"	"F"	"North Dakota"	"38"	33	376539	8.7640
	"2021"	"2021"	"Female"	"F"	"Ohio"	"39"	168	5967819	2.8151
	"2021"	"2021"	"Female"	"F"	"Oklahoma"	"40"	80	2002339	3.9953
	"2021"	"2021"	"Female"	"F"	"Oregon"	"41"	136	2129317	6.3870
	"2021"	"2021"	"Female"	"F"	"Pennsylvania"	"42"	178	6564246	2.7117
	"2021"	"2021"	"Female"	"F"	"Rhode Island"	"44"	22	558649	3.9381
	"2021"	"2021"	"Female"	"F"	"South Carolina"	"45"	85	2666990	3.1871
	"2021"	"2021"	"Female"	"F"	"South Dakota"	"46"	34	440534	7.7179
	"2021"	"2021"	"Female"	"F"	"Tennessee"	"47"	132	3555217	3.7129
	"2021"	"2021"	"Female"	"F"	"Texas"	"48"	307	14791971	2.0755
	"2021"	"2021"	"Female"	"F"	"Utah"	"49"	61	1647906	3.7017
	"2021"	"2021"	"Female"	"F"	"Vermont"	"50"	Suppressed	324720	Suppressed
	"2021"	"2021"	"Female"	"F"	"Virginia"	"51"	99	4365073	2.2680
	"2021"	"2021"	"Female"	"F"	"Washington"	"53"	183	3840425	4.7651
	"2021"	"2021"	"Female"	"F"	"West Virginia"	"54"	25	893861	2.7969
	"2021"	"2021"	"Female"	"F"	"Wisconsin"	"55"	149	2942034	5.0645
	"2021"	"2021"	"Female"	"F"	"Wyoming"	"56"	25	282589	8.8468
	"2021"	"2021"	"Male"	"M"	"Alabama"	"01"	132	2448099	5.3919
	"2021"	"2021"	"Male"	"M"	"Alaska"	"02"	112	384204	29.1512
	"2021"	"2021"	"Male"	"M"	"Arizona"	"04"	575	3633714	15.8240
	"2021"	"2021"	"Male"	"M"	"Arkansas"	"05"	120	1493178	8.0366
	"2021"	"2021"	"Male"	"M"	"California"	"06"	1711	19617190	8.7219
	"2021"	"2021"	"Male"	"M"	"Colorado"	"08"	586	2944650	19.9005
	"2021"	"2021"	"Male"	"M"	"Connecticut"	"09"	180	1769587	10.1719
	"2021"	"2021"	"Male"	"M"	"Delaware"	"10"	79	487336	16.2106
	"2021"	"2021"	"Male"	"M"	"District of Columbia"	"11"	41	318904	12.8565
	"2021"	"2021"	"Male"	"M"	"Florida"	"12"	1047	10710357	9.7756
	"2021"	"2021"	"Male"	"M"	"Georgia"	"13"	428	5269761	8.1218
	"2021"	"2021"	"Male"	"M"	"Hawaii"	"15"	45	725333	6.2040
	"2021"	"2021"	"Male"	"M"	"Idaho"	"16"	113	958616	11.7878
	"2021"	"2021"	"Male"	"M"	"Illinois"	"17"	553	6265082	8.8267
	"2021"	"2021"	"Male"	"M"	"Indiana"	"18"	351	3377670	10.3918
	"2021"	"2021"	"Male"	"M"	"Iowa"	"19"	220	1601384	13.7381
	"2021"	"2021"	"Male"	"M"	"Kansas"	"20"	154	1470491	10.4727
	"2021"	"2021"	"Male"	"M"	"Kentucky"	"21"	222	2233889	9.9378
	"2021"	"2021"	"Male"	"M"	"Louisiana"	"22"	139	2265191	6.1363
	"2021"	"2021"	"Male"	"M"	"Maine"	"23"	106	676493	15.6690
	"2021"	"2021"	"Male"	"M"	"Maryland"	"24"	186	3002424	6.1950
	"2021"	"2021"	"Male"	"M"	"Massachusetts"	"25"	373	3412092	10.9317
	"2021"	"2021"	"Male"	"M"	"Michigan"	"26"	556	4980579	11.1634
	"2021"	"2021"	"Male"	"M"	"Minnesota"	"27"	396	2860413	13.8442
	"2021"	"2021"	"Male"	"M"	"Mississippi"	"28"	107	1435336	7.4547
	"2021"	"2021"	"Male"	"M"	"Missouri"	"29"	332	3044665	10.9043
	"2021"	"2021"	"Male"	"M"	"Montana"	"30"	112	559270	20.0261
	"2021"	"2021"	"Male"	"M"	"Nebraska"	"31"	106	986792	10.7419
	"2021"	"2021"	"Male"	"M"	"Nevada"	"32"	266	1584097	16.7919
	"2021"	"2021"	"Male"	"M"	"New Hampshire"	"33"	86	693132	12.4074
	"2021"	"2021"	"Male"	"M"	"New Jersey"	"34"	290	4561942	6.3569
	"2021"	"2021"	"Male"	"M"	"New Mexico"	"35"	338	1052697	32.1080
	"2021"	"2021"	"Male"	"M"	"New York"	"36"	626	9695302	6.4567
	"2021"	"2021"	"Male"	"M"	"North Carolina"	"37"	504	5156255	9.7745
	"2021"	"2021"	"Male"	"M"	"North Dakota"	"38"	75	398409	18.8249
	"2021"	"2021"	"Male"	"M"	"Ohio"	"39"	542	5812198	9.3252
	"2021"	"2021"	"Male"	"M"	"Oklahoma"	"40"	240	1984300	12.0949
	"2021"	"2021"	"Male"	"M"	"Oregon"	"41"	422	2116838	19.9354
	"2021"	"2021"	"Male"	"M"	"Pennsylvania"	"42"	451	6399810	7.0471
	"2021"	"2021"	"Male"	"M"	"Rhode Island"	"44"	83	536961	15.4574
	"2021"	"2021"	"Male"	"M"	"South Carolina"	"45"	317	2523715	12.5608
	"2021"	"2021"	"Male"	"M"	"South Dakota"	"46"	84	454842	18.4680
	"2021"	"2021"	"Male"	"M"	"Tennessee"	"47"	446	3420001	13.0409
	"2021"	"2021"	"Male"	"M"	"Texas"	"48"	951	14735970	6.4536
	"2021"	"2021"	"Male"	"M"	"Utah"	"49"	144	1690069	8.5204
	"2021"	"2021"	"Male"	"M"	"Vermont"	"50"	55	320850	17.1420
	"2021"	"2021"	"Male"	"M"	"Virginia"	"51"	344	4277201	8.0426
	"2021"	"2021"	"Male"	"M"	"Washington"	"53"	487	3898267	12.4927
	"2021"	"2021"	"Male"	"M"	"West Virginia"	"54"	121	889098	13.6093
	"2021"	"2021"	"Male"	"M"	"Wisconsin"	"55"	438	2953874	14.8280
	"2021"	"2021"	"Male"	"M"	"Wyoming"	"56"	71	296214	23.9692
	"2022"	"2022"	"Female"	"F"	"Alabama"	"01"	36	2606936	1.3809
	"2022"	"2022"	"Female"	"F"	"Alaska"	"02"	50	347636	14.3829
	"2022"	"2022"	"Female"	"F"	"Arizona"	"04"	183	3680163	4.9726
	"2022"	"2022"	"Female"	"F"	"Arkansas"	"05"	40	1540160	2.5971
	"2022"	"2022"	"Female"	"F"	"California"	"06"	557	19494326	2.8572
	"2022"	"2022"	"Female"	"F"	"Colorado"	"08"	207	2875382	7.1990
	"2022"	"2022"	"Female"	"F"	"Connecticut"	"09"	52	1849951	2.8109
	"2022"	"2022"	"Female"	"F"	"Delaware"	"10"	19	523876	Unreliable
	"2022"	"2022"	"Female"	"F"	"District of Columbia"	"11"	Suppressed	352121	Suppressed
	"2022"	"2022"	"Female"	"F"	"Florida"	"12"	356	11299397	3.1506
	"2022"	"2022"	"Female"	"F"	"Georgia"	"13"	147	5582224	2.6334
	"2022"	"2022"	"Female"	"F"	"Hawaii"	"15"	13	715485	Unreliable
	"2022"	"2022"	"Female"	"F"	"Idaho"	"16"	47	961894	4.8862
	"2022"	"2022"	"Female"	"F"	"Illinois"	"17"	150	6353298	2.3610
	"2022"	"2022"	"Female"	"F"	"Indiana"	"18"	95	3437549	2.7636
	"2022"	"2022"	"Female"	"F"	"Iowa"	"19"	72	1593780	4.5176
	"2022"	"2022"	"Female"	"F"	"Kansas"	"20"	45	1461695	3.0786
	"2022"	"2022"	"Female"	"F"	"Kentucky"	"21"	73	2271801	3.2133
	"2022"	"2022"	"Female"	"F"	"Louisiana"	"22"	27	2342871	1.1524
	"2022"	"2022"	"Female"	"F"	"Maine"	"23"	38	702108	5.4123
	"2022"	"2022"	"Female"	"F"	"Maryland"	"24"	51	3162751	1.6125
	"2022"	"2022"	"Female"	"F"	"Massachusetts"	"25"	123	3564024	3.4512
	"2022"	"2022"	"Female"	"F"	"Michigan"	"26"	164	5051569	3.2465
	"2022"	"2022"	"Female"	"F"	"Minnesota"	"27"	159	2845968	5.5869
	"2022"	"2022"	"Female"	"F"	"Mississippi"	"28"	22	1511281	1.4557
	"2022"	"2022"	"Female"	"F"	"Missouri"	"29"	103	3123136	3.2980
	"2022"	"2022"	"Female"	"F"	"Montana"	"30"	53	553021	9.5837
	"2022"	"2022"	"Female"	"F"	"Nebraska"	"31"	40	977251	4.0931
	"2022"	"2022"	"Female"	"F"	"Nevada"	"32"	88	1573920	5.5911
	"2022"	"2022"	"Female"	"F"	"New Hampshire"	"33"	40	697422	5.7354
	"2022"	"2022"	"Female"	"F"	"New Jersey"	"34"	96	4696685	2.0440
	"2022"	"2022"	"Female"	"F"	"New Mexico"	"35"	100	1060193	9.4322
	"2022"	"2022"	"Female"	"F"	"New York"	"36"	186	10050941	1.8506
	"2022"	"2022"	"Female"	"F"	"North Carolina"	"37"	143	5459144	2.6195
	"2022"	"2022"	"Female"	"F"	"North Dakota"	"38"	25	378798	6.5998
	"2022"	"2022"	"Female"	"F"	"Ohio"	"39"	174	5946374	2.9262
	"2022"	"2022"	"Female"	"F"	"Oklahoma"	"40"	76	2015318	3.7711
	"2022"	"2022"	"Female"	"F"	"Oregon"	"41"	157	2122965	7.3953
	"2022"	"2022"	"Female"	"F"	"Pennsylvania"	"42"	175	6566665	2.6650
	"2022"	"2022"	"Female"	"F"	"Rhode Island"	"44"	28	556739	5.0293
	"2022"	"2022"	"Female"	"F"	"South Carolina"	"45"	96	2710515	3.5418
	"2022"	"2022"	"Female"	"F"	"South Dakota"	"46"	21	447101	4.6969
	"2022"	"2022"	"Female"	"F"	"Tennessee"	"47"	140	3588981	3.9008
	"2022"	"2022"	"Female"	"F"	"Texas"	"48"	298	15010122	1.9853
	"2022"	"2022"	"Female"	"F"	"Utah"	"49"	51	1663969	3.0650
	"2022"	"2022"	"Female"	"F"	"Vermont"	"50"	23	325039	7.0761
	"2022"	"2022"	"Female"	"F"	"Virginia"	"51"	89	4384505	2.0299
	"2022"	"2022"	"Female"	"F"	"Washington"	"53"	159	3857444	4.1219
	"2022"	"2022"	"Female"	"F"	"West Virginia"	"54"	20	888850	2.2501
	"2022"	"2022"	"Female"	"F"	"Wisconsin"	"55"	164	2937233	5.5835
	"2022"	"2022"	"Female"	"F"	"Wyoming"	"56"	20	283427	7.0565
	"2022"	"2022"	"Male"	"M"	"Alabama"	"01"	126	2467360	5.1067
	"2022"	"2022"	"Male"	"M"	"Alaska"	"02"	92	385947	23.8375
	"2022"	"2022"	"Male"	"M"	"Arizona"	"04"	571	3679034	15.5204
	"2022"	"2022"	"Male"	"M"	"Arkansas"	"05"	117	1505477	7.7716
	"2022"	"2022"	"Male"	"M"	"California"	"06"	1658	19535016	8.4873
	"2022"	"2022"	"Male"	"M"	"Colorado"	"08"	542	2964544	18.2827
	"2022"	"2022"	"Male"	"M"	"Connecticut"	"09"	136	1776254	7.6566
	"2022"	"2022"	"Male"	"M"	"Delaware"	"10"	74	494520	14.9640
	"2022"	"2022"	"Male"	"M"	"District of Columbia"	"11"	44	319682	13.7637
	"2022"	"2022"	"Male"	"M"	"Florida"	"12"	884	10945426	8.0764
	"2022"	"2022"	"Male"	"M"	"Georgia"	"13"	466	5330652	8.7419
	"2022"	"2022"	"Male"	"M"	"Hawaii"	"15"	42	724711	5.7954
	"2022"	"2022"	"Male"	"M"	"Idaho"	"16"	116	977139	11.8714
	"2022"	"2022"	"Male"	"M"	"Illinois"	"17"	546	6228734	8.7658
	"2022"	"2022"	"Male"	"M"	"Indiana"	"18"	355	3395488	10.4551
	"2022"	"2022"	"Male"	"M"	"Iowa"	"19"	205	1606737	12.7588
	"2022"	"2022"	"Male"	"M"	"Kansas"	"20"	140	1475455	9.4886
	"2022"	"2022"	"Male"	"M"	"Kentucky"	"21"	211	2240509	9.4175
	"2022"	"2022"	"Male"	"M"	"Louisiana"	"22"	130	2247370	5.7845
	"2022"	"2022"	"Male"	"M"	"Maine"	"23"	105	683232	15.3681
	"2022"	"2022"	"Male"	"M"	"Maryland"	"24"	202	3001909	6.7291
	"2022"	"2022"	"Male"	"M"	"Massachusetts"	"25"	373	3417950	10.9130
	"2022"	"2022"	"Male"	"M"	"Michigan"	"26"	488	4982544	9.7942
	"2022"	"2022"	"Male"	"M"	"Minnesota"	"27"	419	2871216	14.5931
	"2022"	"2022"	"Male"	"M"	"Mississippi"	"28"	81	1428776	5.6692
	"2022"	"2022"	"Male"	"M"	"Missouri"	"29"	348	3054821	11.3918
	"2022"	"2022"	"Male"	"M"	"Montana"	"30"	99	569846	17.3731
	"2022"	"2022"	"Male"	"M"	"Nebraska"	"31"	136	990672	13.7281
	"2022"	"2022"	"Male"	"M"	"Nevada"	"32"	230	1603852	14.3405
	"2022"	"2022"	"Male"	"M"	"New Hampshire"	"33"	81	697809	11.6078
	"2022"	"2022"	"Male"	"M"	"New Jersey"	"34"	270	4565014	5.9145
	"2022"	"2022"	"Male"	"M"	"New Mexico"	"35"	339	1053151	32.1891
	"2022"	"2022"	"Male"	"M"	"New York"	"36"	733	9626210	7.6146
	"2022"	"2022"	"Male"	"M"	"North Carolina"	"37"	447	5239829	8.5308
	"2022"	"2022"	"Male"	"M"	"North Dakota"	"38"	71	400463	17.7295
	"2022"	"2022"	"Male"	"M"	"Ohio"	"39"	502	5809684	8.6407
	"2022"	"2022"	"Male"	"M"	"Oklahoma"	"40"	225	2004482	11.2248
	"2022"	"2022"	"Male"	"M"	"Oregon"	"41"	406	2117172	19.1765
	"2022"	"2022"	"Male"	"M"	"Pennsylvania"	"42"	466	6405343	7.2752
	"2022"	"2022"	"Male"	"M"	"Rhode Island"	"44"	64	536995	11.9182
	"2022"	"2022"	"Male"	"M"	"South Carolina"	"45"	282	2572119	10.9637
	"2022"	"2022"	"Male"	"M"	"South Dakota"	"46"	69	462723	14.9117
	"2022"	"2022"	"Male"	"M"	"Tennessee"	"47"	412	3462358	11.8994
	"2022"	"2022"	"Male"	"M"	"Texas"	"48"	848	15019450	5.6460
	"2022"	"2022"	"Male"	"M"	"Utah"	"49"	115	1716831	6.6984
	"2022"	"2022"	"Male"	"M"	"Vermont"	"50"	59	322025	18.3216
	"2022"	"2022"	"Male"	"M"	"Virginia"	"51"	344	4299114	8.0016
	"2022"	"2022"	"Male"	"M"	"Washington"	"53"	445	3928342	11.3279
	"2022"	"2022"	"Male"	"M"	"West Virginia"	"54"	100	886306	11.2828
	"2022"	"2022"	"Male"	"M"	"Wisconsin"	"55"	436	2955306	14.7531
	"2022"	"2022"	"Male"	"M"	"Wyoming"	"56"	67	297954	22.4867
	"2023"	"2023"	"Female"	"F"	"Alabama"	"01"	36	2629215	1.3692
	"2023"	"2023"	"Female"	"F"	"Alaska"	"02"	41	348061	11.7795
	"2023"	"2023"	"Female"	"F"	"Arizona"	"04"	161	3723615	4.3238
	"2023"	"2023"	"Female"	"F"	"Arkansas"	"05"	36	1553895	2.3168
	"2023"	"2023"	"Female"	"F"	"California"	"06"	553	19519540	2.8331
	"2023"	"2023"	"Female"	"F"	"Colorado"	"08"	202	2901403	6.9621
	"2023"	"2023"	"Female"	"F"	"Connecticut"	"09"	62	1843238	3.3636
	"2023"	"2023"	"Female"	"F"	"Delaware"	"10"	17	532742	Unreliable
	"2023"	"2023"	"Female"	"F"	"District of Columbia"	"11"	Suppressed	357257	Suppressed
	"2023"	"2023"	"Female"	"F"	"Florida"	"12"	385	11501917	3.3473
	"2023"	"2023"	"Female"	"F"	"Georgia"	"13"	137	5654215	2.4230
	"2023"	"2023"	"Female"	"F"	"Hawaii"	"15"	12	715343	Unreliable
	"2023"	"2023"	"Female"	"F"	"Idaho"	"16"	56	976267	5.7361
	"2023"	"2023"	"Female"	"F"	"Illinois"	"17"	142	6348606	2.2367
	"2023"	"2023"	"Female"	"F"	"Indiana"	"18"	90	3457728	2.6029
	"2023"	"2023"	"Female"	"F"	"Iowa"	"19"	74	1598960	4.6280
	"2023"	"2023"	"Female"	"F"	"Kansas"	"20"	54	1465908	3.6837
	"2023"	"2023"	"Female"	"F"	"Kentucky"	"21"	51	2283019	2.2339
	"2023"	"2023"	"Female"	"F"	"Louisiana"	"22"	39	2338851	1.6675
	"2023"	"2023"	"Female"	"F"	"Maine"	"23"	43	708167	6.0720
	"2023"	"2023"	"Female"	"F"	"Maryland"	"24"	59	3175850	1.8578
	"2023"	"2023"	"Female"	"F"	"Massachusetts"	"25"	110	3580964	3.0718
	"2023"	"2023"	"Female"	"F"	"Michigan"	"26"	178	5063720	3.5152
	"2023"	"2023"	"Female"	"F"	"Minnesota"	"27"	184	2862540	6.4279
	"2023"	"2023"	"Female"	"F"	"Mississippi"	"28"	22	1513972	1.4531
	"2023"	"2023"	"Female"	"F"	"Missouri"	"29"	80	3138564	2.5489
	"2023"	"2023"	"Female"	"F"	"Montana"	"30"	48	558871	8.5887
	"2023"	"2023"	"Female"	"F"	"Nebraska"	"31"	37	983627	3.7616
	"2023"	"2023"	"Female"	"F"	"Nevada"	"32"	100	1586320	6.3039
	"2023"	"2023"	"Female"	"F"	"New Hampshire"	"33"	30	702361	4.2713
	"2023"	"2023"	"Female"	"F"	"New Jersey"	"34"	84	4718529	1.7802
	"2023"	"2023"	"Female"	"F"	"New Mexico"	"35"	109	1063315	10.2510
	"2023"	"2023"	"Female"	"F"	"New York"	"36"	202	10015595	2.0169
	"2023"	"2023"	"Female"	"F"	"North Carolina"	"37"	133	5538969	2.4012
	"2023"	"2023"	"Female"	"F"	"North Dakota"	"38"	25	381838	6.5473
	"2023"	"2023"	"Female"	"F"	"Ohio"	"39"	173	5973286	2.8962
	"2023"	"2023"	"Female"	"F"	"Oklahoma"	"40"	79	2037066	3.8781
	"2023"	"2023"	"Female"	"F"	"Oregon"	"41"	155	2125147	7.2936
	"2023"	"2023"	"Female"	"F"	"Pennsylvania"	"42"	119	6571832	1.8108
	"2023"	"2023"	"Female"	"F"	"Rhode Island"	"44"	10	558503	Unreliable
	"2023"	"2023"	"Female"	"F"	"South Carolina"	"45"	101	2762518	3.6561
	"2023"	"2023"	"Female"	"F"	"South Dakota"	"46"	24	451921	5.3107
	"2023"	"2023"	"Female"	"F"	"Tennessee"	"47"	104	3631374	2.8639
	"2023"	"2023"	"Female"	"F"	"Texas"	"48"	309	15287209	2.0213
	"2023"	"2023"	"Female"	"F"	"Utah"	"49"	50	1686145	2.9653
	"2023"	"2023"	"Female"	"F"	"Vermont"	"50"	14	326028	Unreliable
	"2023"	"2023"	"Female"	"F"	"Virginia"	"51"	92	4409697	2.0863
	"2023"	"2023"	"Female"	"F"	"Washington"	"53"	195	3878878	5.0272
	"2023"	"2023"	"Female"	"F"	"West Virginia"	"54"	20	886438	2.2562
	"2023"	"2023"	"Female"	"F"	"Wisconsin"	"55"	156	2951439	5.2856
	"2023"	"2023"	"Female"	"F"	"Wyoming"	"56"	21	285032	7.3676
	"2023"	"2023"	"Male"	"M"	"Alabama"	"01"	160	2479253	6.4536
	"2023"	"2023"	"Male"	"M"	"Alaska"	"02"	73	385345	18.9441
	"2023"	"2023"	"Male"	"M"	"Arizona"	"04"	462	3707729	12.4605
	"2023"	"2023"	"Male"	"M"	"Arkansas"	"05"	115	1513837	7.5966
	"2023"	"2023"	"Male"	"M"	"California"	"06"	1626	19445653	8.3618
	"2023"	"2023"	"Male"	"M"	"Colorado"	"08"	553	2976207	18.5807
	"2023"	"2023"	"Male"	"M"	"Connecticut"	"09"	163	1773938	9.1886
	"2023"	"2023"	"Male"	"M"	"Delaware"	"10"	42	499148	8.4143
	"2023"	"2023"	"Male"	"M"	"District of Columbia"	"11"	31	321715	9.6359
	"2023"	"2023"	"Male"	"M"	"Florida"	"12"	875	11108809	7.8766
	"2023"	"2023"	"Male"	"M"	"Georgia"	"13"	426	5375012	7.9256
	"2023"	"2023"	"Male"	"M"	"Hawaii"	"15"	30	719795	4.1679
	"2023"	"2023"	"Male"	"M"	"Idaho"	"16"	118	988459	11.9378
	"2023"	"2023"	"Male"	"M"	"Illinois"	"17"	510	6201083	8.2244
	"2023"	"2023"	"Male"	"M"	"Indiana"	"18"	333	3404471	9.7813
	"2023"	"2023"	"Male"	"M"	"Iowa"	"19"	205	1608044	12.7484
	"2023"	"2023"	"Male"	"M"	"Kansas"	"20"	168	1474638	11.3926
	"2023"	"2023"	"Male"	"M"	"Kentucky"	"21"	229	2243135	10.2089
	"2023"	"2023"	"Male"	"M"	"Louisiana"	"22"	100	2234898	4.4745
	"2023"	"2023"	"Male"	"M"	"Maine"	"23"	114	687555	16.5805
	"2023"	"2023"	"Male"	"M"	"Maryland"	"24"	183	3004403	6.0911
	"2023"	"2023"	"Male"	"M"	"Massachusetts"	"25"	338	3420435	9.8818
	"2023"	"2023"	"Male"	"M"	"Michigan"	"26"	496	4973541	9.9728
	"2023"	"2023"	"Male"	"M"	"Minnesota"	"27"	387	2875375	13.4591
	"2023"	"2023"	"Male"	"M"	"Mississippi"	"28"	93	1425718	6.5230
	"2023"	"2023"	"Male"	"M"	"Missouri"	"29"	296	3057592	9.6808
	"2023"	"2023"	"Male"	"M"	"Montana"	"30"	87	573941	15.1584
	"2023"	"2023"	"Male"	"M"	"Nebraska"	"31"	103	994752	10.3543
	"2023"	"2023"	"Male"	"M"	"Nevada"	"32"	280	1607856	17.4145
	"2023"	"2023"	"Male"	"M"	"New Hampshire"	"33"	72	699693	10.2902
	"2023"	"2023"	"Male"	"M"	"New Jersey"	"34"	254	4572312	5.5552
	"2023"	"2023"	"Male"	"M"	"New Mexico"	"35"	288	1051056	27.4010
	"2023"	"2023"	"Male"	"M"	"New York"	"36"	666	9555621	6.9697
	"2023"	"2023"	"Male"	"M"	"North Carolina"	"37"	442	5296522	8.3451
	"2023"	"2023"	"Male"	"M"	"North Dakota"	"38"	67	402088	16.6630
	"2023"	"2023"	"Male"	"M"	"Ohio"	"39"	542	5812649	9.3245
	"2023"	"2023"	"Male"	"M"	"Oklahoma"	"40"	191	2016758	9.4706
	"2023"	"2023"	"Male"	"M"	"Oregon"	"41"	378	2108211	17.9299
	"2023"	"2023"	"Male"	"M"	"Pennsylvania"	"42"	442	6389851	6.9172
	"2023"	"2023"	"Male"	"M"	"Rhode Island"	"44"	52	537459	9.6752
	"2023"	"2023"	"Male"	"M"	"South Carolina"	"45"	291	2611037	11.1450
	"2023"	"2023"	"Male"	"M"	"South Dakota"	"46"	60	467397	12.8371
	"2023"	"2023"	"Male"	"M"	"Tennessee"	"47"	408	3495115	11.6734
	"2023"	"2023"	"Male"	"M"	"Texas"	"48"	963	15216092	6.3288
	"2023"	"2023"	"Male"	"M"	"Utah"	"49"	142	1731589	8.2006
	"2023"	"2023"	"Male"	"M"	"Vermont"	"50"	47	321436	14.6219
	"2023"	"2023"	"Male"	"M"	"Virginia"	"51"	306	4306001	7.1064
	"2023"	"2023"	"Male"	"M"	"Washington"	"53"	438	3934002	11.1337
	"2023"	"2023"	"Male"	"M"	"West Virginia"	"54"	96	883633	10.8642
	"2023"	"2023"	"Male"	"M"	"Wisconsin"	"55"	397	2959516	13.4144
	"2023"	"2023"	"Male"	"M"	"Wyoming"	"56"	58	299025	19.3964
	"2024 (provisional)"	"2024"	"Female"	"F"	"Alabama"	"01"	39	2629215	1.4833
	"2024 (provisional)"	"2024"	"Female"	"F"	"Alaska"	"02"	31	348061	8.9065
	"2024 (provisional)"	"2024"	"Female"	"F"	"Arizona"	"04"	186	3723615	4.9951
	"2024 (provisional)"	"2024"	"Female"	"F"	"Arkansas"	"05"	34	1553895	2.1881
	"2024 (provisional)"	"2024"	"Female"	"F"	"California"	"06"	489	19519540	2.5052
	"2024 (provisional)"	"2024"	"Female"	"F"	"Colorado"	"08"	173	2901403	5.9626
	"2024 (provisional)"	"2024"	"Female"	"F"	"Connecticut"	"09"	48	1843238	2.6041
	"2024 (provisional)"	"2024"	"Female"	"F"	"Delaware"	"10"	19	532742	Unreliable
	"2024 (provisional)"	"2024"	"Female"	"F"	"District of Columbia"	"11"	Suppressed	357257	Suppressed
	"2024 (provisional)"	"2024"	"Female"	"F"	"Florida"	"12"	315	11501917	2.7387
	"2024 (provisional)"	"2024"	"Female"	"F"	"Georgia"	"13"	111	5654215	1.9631
	"2024 (provisional)"	"2024"	"Female"	"F"	"Hawaii"	"15"	11	715343	Unreliable
	"2024 (provisional)"	"2024"	"Female"	"F"	"Idaho"	"16"	49	976267	5.0191
	"2024 (provisional)"	"2024"	"Female"	"F"	"Illinois"	"17"	152	6348606	2.3942
	"2024 (provisional)"	"2024"	"Female"	"F"	"Indiana"	"18"	95	3457728	2.7475
	"2024 (provisional)"	"2024"	"Female"	"F"	"Iowa"	"19"	57	1598960	3.5648
	"2024 (provisional)"	"2024"	"Female"	"F"	"Kansas"	"20"	49	1465908	3.3426
	"2024 (provisional)"	"2024"	"Female"	"F"	"Kentucky"	"21"	60	2283019	2.6281
	"2024 (provisional)"	"2024"	"Female"	"F"	"Louisiana"	"22"	23	2338851	0.9834
	"2024 (provisional)"	"2024"	"Female"	"F"	"Maine"	"23"	21	708167	2.9654
	"2024 (provisional)"	"2024"	"Female"	"F"	"Maryland"	"24"	52	3175850	1.6374
	"2024 (provisional)"	"2024"	"Female"	"F"	"Massachusetts"	"25"	97	3580964	2.7088
	"2024 (provisional)"	"2024"	"Female"	"F"	"Michigan"	"26"	138	5063720	2.7253
	"2024 (provisional)"	"2024"	"Female"	"F"	"Minnesota"	"27"	153	2862540	5.3449
	"2024 (provisional)"	"2024"	"Female"	"F"	"Mississippi"	"28"	24	1513972	1.5852
	"2024 (provisional)"	"2024"	"Female"	"F"	"Missouri"	"29"	94	3138564	2.9950
	"2024 (provisional)"	"2024"	"Female"	"F"	"Montana"	"30"	30	558871	5.3680
	"2024 (provisional)"	"2024"	"Female"	"F"	"Nebraska"	"31"	29	983627	2.9483
	"2024 (provisional)"	"2024"	"Female"	"F"	"Nevada"	"32"	82	1586320	5.1692
	"2024 (provisional)"	"2024"	"Female"	"F"	"New Hampshire"	"33"	23	702361	3.2747
	"2024 (provisional)"	"2024"	"Female"	"F"	"New Jersey"	"34"	64	4718529	1.3564
	"2024 (provisional)"	"2024"	"Female"	"F"	"New Mexico"	"35"	78	1063315	7.3355
	"2024 (provisional)"	"2024"	"Female"	"F"	"New York"	"36"	158	10015595	1.5775
	"2024 (provisional)"	"2024"	"Female"	"F"	"North Carolina"	"37"	107	5538969	1.9318
	"2024 (provisional)"	"2024"	"Female"	"F"	"North Dakota"	"38"	20	381838	5.2378
	"2024 (provisional)"	"2024"	"Female"	"F"	"Ohio"	"39"	159	5973286	2.6619
	"2024 (provisional)"	"2024"	"Female"	"F"	"Oklahoma"	"40"	58	2037066	2.8472
	"2024 (provisional)"	"2024"	"Female"	"F"	"Oregon"	"41"	140	2125147	6.5878
	"2024 (provisional)"	"2024"	"Female"	"F"	"Pennsylvania"	"42"	128	6571832	1.9477
	"2024 (provisional)"	"2024"	"Female"	"F"	"Rhode Island"	"44"	17	558503	Unreliable
